Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       39     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.00     0.00       38     0.00     0.00  pRPL::SpaceDims::SpaceDims()
  0.00      0.00     0.00       38     0.00     0.00  pRPL::SpaceDims::operator=(pRPL::SpaceDims const&)
  0.00      0.00     0.00       38     0.00     0.00  pRPL::SpaceDims::isNone() const
  0.00      0.00     0.00       38     0.00     0.00  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, pRPL::Cellspace*, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::end()
  0.00      0.00     0.00       38     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.00     0.00       38     0.00     0.00  std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
  0.00      0.00     0.00       38     0.00     0.00  std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&)
  0.00      0.00     0.00       37     0.00     0.00  __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long)
  0.00      0.00     0.00       37     0.00     0.00  __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*)
  0.00      0.00     0.00       37     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00      0.00     0.00       37     0.00     0.00  pRPL::CellCoord::operator==(pRPL::CellCoord const&) const
  0.00      0.00     0.00       37     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.00     0.00       37     0.00     0.00  std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  0.00      0.00     0.00       37     0.00     0.00  std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  0.00      0.00     0.00       37     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.00     0.00       36     0.00     0.00  fmt::v8::detail::count_digits(unsigned int)
  0.00      0.00     0.00       36     0.00     0.00  __gnu_cxx::__normal_iterator<pRPL::WeightedCellCoord*, std::vector<pRPL::WeightedCellCoord, std::allocator<pRPL::WeightedCellCoord> > >::operator++(int)
  0.00      0.00     0.00       36     0.00     0.00  std::vector<pRPL::WeightedCellCoord, std::allocator<pRPL::WeightedCellCoord> >::size() const
  0.00      0.00     0.00       36     0.00     0.00  std::_List_iterator<pRPL::SubCellspace>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.00     0.00       36     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      0.00     0.00       36     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_begin()
  0.00      0.00     0.00       36     0.00     0.00  std::remove_reference<int*&>::type&& std::move<int*&>(int*&)
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::basic_memory_buffer<char, 250ul, std::allocator<char> >::deallocate()
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::basic_memory_buffer<char, 250ul, std::allocator<char> >::basic_memory_buffer(std::allocator<char> const&)
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::basic_memory_buffer<char, 250ul, std::allocator<char> >::~basic_memory_buffer()
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::appender fmt::v8::detail::base_iterator<fmt::v8::appender>(fmt::v8::appender, fmt::v8::appender)
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::detail::buffer<char>::set(char*, unsigned long)
  0.00      0.00     0.00       35     0.00     0.00  fmt::v8::detail::buffer<char>::buffer(char*, unsigned long, unsigned long)
  0.00      0.00     0.00       35     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00       35     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const
  0.00      0.00     0.00       34     0.00     0.00  pRPL::GeoCoord::~GeoCoord()
  0.00      0.00     0.00       34     0.00     0.00  pRPL::CoordBR::minIRow() const
  0.00      0.00     0.00       34     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00       34     0.00     0.00  int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00       34     0.00     0.00  std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  0.00      0.00     0.00       33     0.00     0.00  pRPL::CoordBR::maxIRow() const
  0.00      0.00     0.00       33     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >*, std::_Rb_tree_node_base*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00       33     0.00     0.00  void std::_Construct<pRPL::WeightedCellCoord, pRPL::WeightedCellCoord const&>(pRPL::WeightedCellCoord*, pRPL::WeightedCellCoord const&)
  0.00      0.00     0.00       33     0.00     0.00  pRPL::WeightedCellCoord const& std::forward<pRPL::WeightedCellCoord const&>(std::remove_reference<pRPL::WeightedCellCoord const&>::type&)
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::appender fmt::v8::detail::copy_str_noinline<char, char const*, fmt::v8::appender>(char const*, char const*, fmt::v8::appender)
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::appender fmt::v8::detail::write<char, fmt::v8::appender>(fmt::v8::appender, fmt::v8::basic_string_view<char>)
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::appender fmt::v8::detail::copy_str<char, char const*>(char const*, char const*, fmt::v8::appender)
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::basic_string_view<char>::end() const
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::basic_string_view<char>::begin() const
  0.00      0.00     0.00       32     0.00     0.00  pRPL::CoordBR::minICol() const
  0.00      0.00     0.00       32     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) const
  0.00      0.00     0.00       32     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00       32     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00       32     0.00     0.00  pRPL::WeightedCellCoord&& std::forward<pRPL::WeightedCellCoord>(std::remove_reference<pRPL::WeightedCellCoord>::type&)
  0.00      0.00     0.00       32     0.00     0.00  pRPL::CellCoord&& std::forward<pRPL::CellCoord>(std::remove_reference<pRPL::CellCoord>::type&)
  0.00      0.00     0.00       32     0.00     0.00  fmt::v8::detail::vformat_to<char>(fmt::v8::detail::buffer<char>&, fmt::v8::basic_string_view<char>, fmt::v8::basic_format_args<fmt::v8::basic_format_context<std::conditional<std::is_same<fmt::v8::type_identity<char>::type, char>::value, fmt::v8::appender, std::back_insert_iterator<fmt::v8::detail::buffer<fmt::v8::type_identity<char>::type> > >::type, fmt::v8::type_identity<char>::type> >, fmt::v8::detail::locale_ref)::format_handler::on_text(char const*, char const*)
  0.00      0.00     0.00       31     0.00     0.00  pRPL::CoordBR::~CoordBR()
  0.00      0.00     0.00       31     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char>(char*)
  0.00      0.00     0.00       31     0.00     0.00  pRPL::CoordBR::maxICol() const
  0.00      0.00     0.00       31     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  0.00      0.00     0.00       31     0.00     0.00  std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  0.00      0.00     0.00       31     0.00     0.00  std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  0.00      0.00     0.00       30     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00       30     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >::operator->() const
  0.00      0.00     0.00       30     0.00     0.00  std::vector<pRPL::CellCoord, std::allocator<pRPL::CellCoord> >::size() const
  0.00      0.00     0.00       30     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00       29     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00       29     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.00     0.00       29     0.00     0.00  std::__array_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 7ul>::_S_ref(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const (&) [7], unsigned long)
  0.00      0.00     0.00       29     0.00     0.00  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, pRPL::Cellspace*, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00       29     0.00     0.00  std::array<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 7ul>::operator[](unsigned long)
  0.00      0.00     0.00       29     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.00     0.00       29     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00       28     0.00     0.00  moRPL::checkCLError(int, char const*, int)
  0.00      0.00     0.00       27     0.00     0.00  std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::begin()
  0.00      0.00     0.00       26     0.00     0.00  pRPL::DataManager::getLayerByName(char const*, bool)
  0.00      0.00     0.00       26     0.00     0.00  std::_List_iterator<pRPL::Layer>::operator*() const
  0.00      0.00     0.00       26     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >::operator!=(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > const&) const
  0.00      0.00     0.00       26     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00       26     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00       25     0.00     0.00  bool pRPL::CellspaceInfo::isDataType<unsigned char>(bool) const
